Trip ID,Taxi ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Pickup Community Area,Dropoff Community Area,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Company,Pickup Centroid Latitude,Pickup Centroid Longitude,Pickup Centroid Location,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Dropoff Centroid  Location
61ddfa9c7fecac1b43962d8447fa930371377925,90738dbca5b9c7c2de984bf7e96a81569178364ca8cd290127c5302ced83e35fb7258b302a01a40e0dbab2ede1f0cb03038de61188885e0cc23a12dc09ffb07c,01/01/2023 12:00:00 AM,01/01/2023 12:00:00 AM,384.0,0.48,17031081500.0,17031081403.0,8.0,8.0,5.5,2.0,0.0,0.0,8.0,Credit Card,Flash Cab,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),41.890922026,-87.618868355,POINT (-87.6188683546 41.8909220259)
6263f30d5acc6f3d8ecc2408cb3b814c00712214,e2c349c7cbb608d552aa0b5814031943f13641ef9e50d86361d598aa3277fc35fabc76bd437f793774e6deaa6f2a0f29b8a87b0cf22b5a27b6c10f6f5ed614ae,01/01/2023 12:00:00 AM,01/01/2023 12:15:00 AM,1037.0,4.82,,,6.0,32.0,15.75,3.25,0.0,0.0,19.5,Credit Card,Taxicab Insurance Agency Llc,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841)
5fa9587952ed348823fc68ce1e25f5cd031a5961,0602c4dcde4b0fa95e24da18797128a90565512392fffdd4884a10eab50d59e27122f19b53c3ee249986f24a28fff31c8cf5785ddda764e236060e63d85e510e,01/01/2023 12:00:00 AM,01/01/2023 12:30:00 AM,1764.0,15.46,17031980000.0,17031071500.0,76.0,7.0,41.5,0.0,0.0,8.0,49.5,Cash,Medallion Leasin,41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201),41.914616286,-87.631717366,POINT (-87.6317173661 41.9146162864)
6e26e8341d032293c24990114d321d1607a83fd2,dba6a86e74669ab2eb5130718c23bf1800b66a4ec8883609b0885a06125d663335ef4c1444d055fde0955c816e8993b72d7d4c4de4c63db6832509dc91698623,01/01/2023 12:00:00 AM,01/01/2023 12:15:00 AM,734.0,0.87,17031839100.0,17031081700.0,32.0,8.0,7.75,0.0,0.0,0.0,7.75,Cash,5 Star Taxi,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365)
69a5c99e2f298db4213567cc964a691f944ad609,73671d8d04e67d4eabdbbab93357ea36c3aa7afd6e6a2881cf21f258b52f43882fc07437fedb05acc79f872e8592d804fcb992f289567500f15606511eb70745,01/01/2023 12:00:00 AM,01/01/2023 12:15:00 AM,234.0,0.46,,,8.0,8.0,4.75,2.0,0.0,1.0,8.25,Credit Card,Blue Ribbon Taxi Association,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
685aeb3229d47995998fe44fe1a11d96dc69bb79,d77e1fd49af50352f8edfea8dd8431dc6799973a4e213c162b96b43276fc47da96ed16f70cba673fcda4234a3cdeff146825259717ddbc91c92e30f0c29c9c7a,01/01/2023 12:00:00 AM,01/01/2023 12:30:00 AM,1438.0,11.53,17031980000.0,,76.0,,30.5,0.0,0.0,5.0,35.5,Cash,Flash Cab,41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201),,,
72da99346a83316e0eee7d4283868cb13ee92b71,083b7260314e48be5e10a9191da36fb2c0974b91499a5445d8a895ce901d4458b2a95e4fda48ae1ab55dfac3302268fbf967709c30ef58135041ce5d7d844065,01/01/2023 12:00:00 AM,01/01/2023 12:15:00 AM,1260.0,5.4,,,32.0,6.0,17.5,2.93,0.0,2.0,22.43,Credit Card,Taxi Affiliation Services,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
849bb17833b319123a31e89dc835e7c812e1b28e,ed0aa578d1d6f993916813f8bed5d2fe1ac4d098be3ba52e0adfa126e28625a4bab89b195e48237a216fd5903768665f5203add75fe2c9b74eb0d5ed64de0bdf,01/01/2023 12:00:00 AM,01/01/2023 12:30:00 AM,1137.0,5.62,,,8.0,23.0,18.0,4.3,0.0,3.0,25.8,Credit Card,Medallion Leasin,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.900069603,-87.720918238,POINT (-87.7209182385 41.9000696026)
8400362eb9d6230ee8f76eacd407154bb84f9857,dd38b7cebd5414ae2b17595c68048ff8745c5147487c6c21819daf489517055192acf8e79b37a52b929601021940f63b5fcae96aa07346acff8bc4298fdc9be6,01/01/2023 12:00:00 AM,01/01/2023 12:00:00 AM,60.0,0.0,,,32.0,32.0,3.5,0.0,0.0,0.0,3.5,Cash,Taxi Affiliation Services,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841)
8979106b3da9c97bce2e834ecfc32658d8878a77,20748c08a2cc5aef4b6f0f88f0e78db32cac1a858f7e098bf151d6a28d4f3370bec588fd2611d6fc9c9c32aaffb524626fa695e96c02a666e7b5729747c9e3ec,01/01/2023 12:00:00 AM,01/01/2023 12:15:00 AM,351.0,0.22,17031081700.0,17031081700.0,8.0,8.0,5.0,0.0,0.0,3.5,8.5,Cash,Star North Taxi Management Llc,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365)
8788497965c77dc353d764d9b120a5fefb660c9c,e1aff5afebc38449dafb6f180ceb9f5dc86cf771aeffec64996e2033d39bdc672381805a199c1e2c088e4acada9b976e703f7736baafa2da9bfe927a4b031277,01/01/2023 12:00:00 AM,01/01/2023 12:30:00 AM,1012.0,6.2,,,8.0,3.0,18.5,0.0,0.0,0.0,18.5,Cash,Chicago Independents,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197)
94aea834c8fba9edb96c3bce0cb02c827909518e,847cf962bd6f62040673e6c24c24940aeb2d7fdaa54677eed6a0aaa4aeef61984916b32d763b4baa6c32476531543bb77e2346cd64f505618f6b9d562243f950,01/01/2023 12:00:00 AM,01/01/2023 12:15:00 AM,540.0,0.9,,,8.0,8.0,6.75,1.0,0.0,2.0,9.75,Credit Card,Taxi Affiliation Services,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
963f492d9aaa3c86b9ab0927330d605709928fc1,a688de71e9eb70603ba839dc7faf949968ae3e971e057560d0e328a1d57dd8a3063694fb6ddfec27e8f30030b8bb441aeb3c5484ce53392c3ebed684eb8c1535,01/01/2023 12:00:00 AM,01/01/2023 12:00:00 AM,361.0,0.63,,,32.0,32.0,5.5,0.0,0.0,1.0,6.5,Cash,5 Star Taxi,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841)
a3cafd5ea0731cd23c703b4e58b4c8fd49595b7a,a794ce0e20adbd37537a89f6594db731a9fb48ddf73eb7a4be03f9d3e256c8411cbb0278a7b53219c1781e1cba2c3fef7d7e5ab4161b4c034a46724b41c35d7d,01/01/2023 12:00:00 AM,01/01/2023 12:15:00 AM,685.0,0.0,,,28.0,8.0,11.0,3.37,0.0,0.0,14.37,Mobile,Flash Cab,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
a693dda588f1c71a9a6d44793622d32271780e52,46ea12565cc6105b04e553ab59d40197c6d3e0c4e9d71dd020e248ce33e8b271aa23554c0558abeb7b1c3c4ac4e6bd13d0e675fa8e13c69ef5f80daa5a9e39e8,01/01/2023 12:00:00 AM,01/01/2023 12:15:00 AM,966.0,5.52,,,28.0,6.0,20.35,5.08,0.0,0.0,25.43,Mobile,Star North Taxi Management Llc,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
ab596f386ab6189c090678486d9629532551532a,5cdde36a39ded2651da1686c7813baf589dac6eb873894c8d09897a60426f797790a9733c26060fcfb78ab34d938474c558db546687b5fed582732b2e120567d,01/01/2023 12:00:00 AM,01/01/2023 12:00:00 AM,360.0,0.0,,,8.0,8.0,6.25,0.0,0.0,2.0,8.25,Cash,Taxi Affiliation Services,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
ad8ace79182e89140fff6a1c14de404d8c437d90,81092e4881f56106fae845c3ae4492f8b3c3213c33c92074805b52ebc1d357964d7766dbe8560f542415936bf66ca91e70f93c55b29af20b3c827da4b8cfb4f3,01/01/2023 12:00:00 AM,01/01/2023 12:00:00 AM,240.0,0.9,,,8.0,8.0,5.5,2.0,0.0,3.0,11.0,Credit Card,Taxicab Insurance Agency Llc,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
ad72ec2cc4d89cc9979a0fc7fd2b9027ad526d42,4ba3690e7f7bde263c96de93e97af2af2545f6d16f06b7ebb4ebdf2e0808e40a2eb225589935ec91db11ccc6f33538288b54e4d28443a08396d8ab9288f047d7,01/01/2023 12:00:00 AM,01/01/2023 12:30:00 AM,1545.0,6.62,,,6.0,32.0,20.75,4.65,0.0,2.0,27.9,Credit Card,Flash Cab,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841)
b72de047a2d84d2b1de8901eb101c4c9a8035c11,7cb607b940a690e65b20dec20182d2646d3306f725130c6567b45dff33b1d5b065399e33615a630057f59f9c6e9c8d019c2797dcaa8020e19af7fceaa71f3d2a,01/01/2023 12:00:00 AM,01/01/2023 12:30:00 AM,2040.0,17.3,,,76.0,,43.0,11.0,0.0,32.0,86.5,Credit Card,Globe Taxi,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),,,
b94cf354ad464813f58b20aec64c6ac532ffd1fd,141074afe6aae95a4613cde037b5ed73011d4d19017b59d970600d380294700d5ef4a72d0e7b050b68e1138a6e7ab1ebd82768c68b4d18bcb116d3990afecab0,01/01/2023 12:00:00 AM,01/01/2023 12:30:00 AM,1260.0,16.2,,,76.0,8.0,40.5,9.2,0.0,5.0,54.7,Credit Card,Taxi Affiliation Services,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
b8d2f0cc195aefb4e13868b966d200ee82cab638,a485350f36958a2783d154ee7562f7809254058189b91da914cb5eb980e0ca7dbd64ac085b00be5a5130e01813bfebe5f7ed871b63e071feed0f6de0e4b32558,01/01/2023 12:00:00 AM,01/01/2023 12:15:00 AM,854.0,4.33,,,24.0,6.0,18.25,0.0,0.0,0.0,18.25,Mobile,City Service,41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
c281a08818cb56a5ff492adc3b5e7ce816863f96,6b5575f903ecc8c92fc678fc88a9424dc2d93c8178e1706294561336a1ea0e77545ba3bfa79a84fec76cbf90ce62f3a35d8e0c0f70ae24ff33946b70e9fa10ad,01/01/2023 12:00:00 AM,01/01/2023 12:15:00 AM,437.0,1.74,,,8.0,7.0,7.5,3.0,0.0,1.0,12.0,Credit Card,Globe Taxi,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
cfd7c42f6ca1e031c89176eb94e845c759d97443,42e3ec7750e4be6e56c47bcdefe5cb86ddb0d0c65bcf4d09773512b3e854ed08adeacdad835a4e92a8ca871021858984bb70a72c1dc17d22b49d2f664a6e0fd2,01/01/2023 12:00:00 AM,01/01/2023 12:15:00 AM,1444.0,15.36,,,76.0,,38.75,10.24,0.0,29.0,78.49,Credit Card,Taxicab Insurance Agency Llc,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),,,
de8d65056c45d745c87ca214892bf9fe5ec388bc,1bb875f74db6b3d8bcab27f6784218036ec738c201e5334b477f2c6b93d866f9f3ef90dc9c7fe1d1c50275b7acc6087cff8011a5ced4e3b546cb6c643c85b119,01/01/2023 12:00:00 AM,01/01/2023 12:00:00 AM,6.0,0.07,,,,,3.25,0.0,0.0,0.0,3.25,Cash,Flash Cab,,,,,,
dea47e2bf964d5cf960c793c22444dfb18907922,8b8d35663133904892cc1e87911f55ed0bdf9a9bd1093c97025869a02f151c9ac0e089ac00a581281e172b00ec459830089882f5f4261ea514929a5a6ad0d169,01/01/2023 12:00:00 AM,01/01/2023 12:30:00 AM,1438.0,14.57,,,76.0,7.0,36.0,8.3,0.0,5.0,49.8,Mobile,Sun Taxi,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
d8eb8968b9a8c10131fd78e3dcc925c8f09bcfdc,89ee7f39a29ed33f083ce17d20e0d9f7a07528a5188084e8b2667e61396aa95082a3dc5e7ac48c326a7ddd674f76e5c5b2a47931e35585a62737e64edb44f993,01/01/2023 12:00:00 AM,01/01/2023 12:30:00 AM,1320.0,15.1,,,76.0,,38.25,0.0,0.0,25.0,63.25,Cash,Taxi Affiliation Services,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),,,
dc0d7ee8ed4d1500983c087cc58521d67780795a,1faf91220a6cf3f0796171853d220b94ea854732990c5674ae519cfa76806973dc8ff011cec176172e51e2622a8edb6c619ddc30fe5a4a0c1e6f58d46d948644,01/01/2023 12:00:00 AM,01/01/2023 12:15:00 AM,935.0,10.0,,,76.0,16.0,26.0,6.5,0.0,6.0,39.0,Mobile,Chicago Independents,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.953582125,-87.72345239,POINT (-87.7234523905 41.9535821253)
da5a2162e33a6052dc6b4532997b07da5f82e451,8c76eb82f069c0731a0049cb78898f02cc5ac6990244c9f23ce4c5b179ff673b93b41388abfa1ffd3acdbeb4801f9dda7239b315c547c6fabced3482e927f7f2,01/01/2023 12:00:00 AM,01/01/2023 12:15:00 AM,844.0,3.84,,,24.0,8.0,16.14,4.03,0.0,0.0,20.17,Mobile,Sun Taxi,41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
e2d941644498c68f9a6dc053575970a8159317e5,8b1a88e5a09cfd55ca72d267f00f56fa50a42aa322bdfe4c7d1987472194b28fc5e15d53fe0706df3088ee2b3d7d5bb71396c1cde9a99a832a543675ed76dc95,01/01/2023 12:00:00 AM,01/01/2023 12:15:00 AM,704.0,0.99,,,14.0,14.0,7.75,0.0,0.0,0.0,7.75,Cash,Flash Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
e56ff16af8b0b5234219c7155793417fb0601194,524bfb96fdc1b3d414cade414c1dbc14c16402eb60137fe97a06902a4930db9a1c5f7e4dfef9eb3d861524fefbd4a89688a870ddcedf3532f37477da5b23ffd0,01/01/2023 12:00:00 AM,01/01/2023 12:15:00 AM,660.0,0.0,,,,,15.2,0.0,0.0,1.0,16.2,Credit Card,Taxi Affiliation Services,,,,,,
e40e5803875ee50e9456a947e77e76b7d213a6b8,d4e172502a18df80190c19176a06c0d9344f71abdbe521e964ad99caae1c73860f3f1f7cc96e1dcac410fbe9aba385af639ef03c028b0453429bbfb67e78010b,01/01/2023 12:00:00 AM,01/01/2023 12:15:00 AM,804.0,5.85,,,8.0,3.0,18.33,2.29,0.0,0.0,20.62,Mobile,Globe Taxi,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197)
eca95e2fc3387a73855cb9a508a627c0386d569f,7274daf07dd4da878465e03ee2f72165d7e044bcde1c2c0c6ae74a0cc1626b8f4bbf895d70b18d522bc2be82dd058ea0a35e9105b3aed6dd912916bd170981d9,01/01/2023 12:00:00 AM,01/01/2023 12:15:00 AM,411.0,1.36,,,6.0,6.0,7.0,0.0,0.0,0.0,7.0,Cash,Flash Cab,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
eb5a6a50c15338ae504bfb8d21d6f6f829494cb4,4ac791f7350e11b574fea8de922df116ddf971d03292fd3d5478a735010f8acc54967b7352492a18a545d933df63567ce3c325604d7cb036a588842b91fdaf7c,01/01/2023 12:00:00 AM,01/01/2023 12:45:00 AM,2381.0,8.21,,,32.0,77.0,29.0,0.0,0.0,0.0,29.0,Cash,5 Star Taxi,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999)
f0b4daa6da53330a5a3cf395cba51d36503f492c,6f9ad42c1b8aa869fe3f08f654c96e0d2f37364fb9da2dea3f367f024595038f91a51eb0f0b110bd5ff810ebdcc50f8d92c86cf49f3c9258f4930c31102d7c21,01/01/2023 12:00:00 AM,01/01/2023 12:00:00 AM,224.0,0.34,,,8.0,8.0,4.5,0.0,0.0,1.0,5.5,Cash,5 Star Taxi,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
fd6054330b1c72e67449ac6372527630d892a7cb,ee0a945778a6e3d37f8d6473b50fd38f0c7f24d05ead76110e6bccdeade9efcc5caa8198f63e86064e2bb53d78509d953288b07662ce961603c686eb7a25fed7,01/01/2023 12:00:00 AM,01/01/2023 12:30:00 AM,1814.0,8.16,,,8.0,4.0,25.5,0.0,0.0,0.0,25.5,Cash,Flash Cab,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.975170943,-87.687515515,POINT (-87.6875155152 41.9751709433)
f9a05822727001c4540e35c7fe450f72f50a98dd,be2af1b95b937dfe54bf9a4f4331745a673529a7edfab293210fdbf0aa9724d8d3e9ab3cf6485a0baf1be3300316f416d007c802c1bbc56bc8c3741629d046c2,01/01/2023 12:00:00 AM,01/01/2023 12:15:00 AM,660.0,5.3,,,76.0,,15.25,4.15,0.0,5.0,24.4,Credit Card,U Taxicab,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),,,
f8106d60f1c7777e068395b5b8b8ad97f6d9bb25,13c0599d1bce4a6239d30c3feeba903749ab197df436dca1fd076d303bc72927f1130b4cc5000b81d016d10b8dc4f933bc2a695a726905975e9fe29705651f32,01/01/2023 12:00:00 AM,01/01/2023 12:00:00 AM,486.0,0.78,17031081700.0,17031081401.0,8.0,8.0,6.75,4.0,0.0,0.0,11.25,Credit Card,Patriot Taxi Dba Peace Taxi Associat,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.89503345,-87.619710672,POINT (-87.6197106717 41.8950334495)
ff4c92e10fee48405dcd7b247a0ad75a3fc7146b,1d8661cf286a18a5105e132056c2aadf0b81a551e440fe24a277bd7788b745781717403d591c77238dee781850e9d9ca17c5afb07b61cf15569d98ff41caf179,01/01/2023 12:00:00 AM,01/01/2023 12:30:00 AM,1198.0,8.9,,,,,24.25,7.72,0.0,1.0,33.47,Credit Card,Chicago Independents,,,,,,
04bf855d3063f2de8711fe3654ea89e573a6deb2,2659a61c08f91c6efd9e7d7947a00006a7bc26aa518241786d51cb05c853cdd86fdd1adc4010867706a2daa9f0da856cb2d7a705c111d3c89e53f5499741247e,01/01/2023 12:15:00 AM,01/01/2023 12:30:00 AM,586.0,1.64,17031833000.0,17031081800.0,28.0,8.0,11.0,0.0,0.0,0.0,11.0,Mobile,Globe Taxi,41.88528132,-87.6572332,POINT (-87.6572331997 41.8852813201),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
0603e45de570519121a1372b3b6f8caf65170bb9,db757f6c1157d9f81e266396132cd641837c189b803c52df09f005d4aaa36fa8f3c786b71c307bad992636122a7c61873571d96ff24468fd19e4f40d00a3da15,01/01/2023 12:15:00 AM,01/01/2023 12:15:00 AM,2.0,0.0,,,23.0,23.0,3.25,0.0,0.0,0.0,3.25,Cash,Flash Cab,41.900069603,-87.720918238,POINT (-87.7209182385 41.9000696026),41.900069603,-87.720918238,POINT (-87.7209182385 41.9000696026)
0661693bfc1e455cf05a6142d50876f2f50cf753,e285c667a98b7debef94575d342f30dfe750bde84af57f22146752d6efd191399772a06b593576e2eee5c8530005880dadcf0c918112dbf70bd7a2ddb6fb5e55,01/01/2023 12:15:00 AM,01/01/2023 12:30:00 AM,826.0,1.64,,,28.0,8.0,9.25,0.0,0.0,2.0,11.25,Cash,Flash Cab,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
0962163540887a0542a3863724993cb9575342dc,e87c704a9b1b4c7e9036508cc65d110d38bb2f8d12414ba5531bd50501b7dd1927a62bcb6cb21337b1ba86dedac50b1a193af2c766550e9d50907f2da6dc8c9e,01/01/2023 12:15:00 AM,01/01/2023 12:15:00 AM,376.0,1.02,,,8.0,8.0,11.0,1.0,0.0,0.0,12.0,Mobile,City Service,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
0f6dbd9b1606dbcf5f9c50d3f3fb162381bd9da7,83945ee517e9ba09ad34bfac1bb29202f5d90829d500d317566af9b390e0a34fa359f3b02c534a1ae30ab1c17947ba2b4af8cf5d02487ad1ce9ca820d6ecd34d,01/01/2023 12:15:00 AM,01/01/2023 12:30:00 AM,503.0,1.08,17031081800.0,17031081100.0,8.0,8.0,11.0,2.67,0.0,0.0,13.67,Mobile,Sun Taxi,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.900221297,-87.629105186,POINT (-87.6291051864 41.9002212967)
0d0b07653040b2877283cb0d7a88932861439ea5,20748c08a2cc5aef4b6f0f88f0e78db32cac1a858f7e098bf151d6a28d4f3370bec588fd2611d6fc9c9c32aaffb524626fa695e96c02a666e7b5729747c9e3ec,01/01/2023 12:15:00 AM,01/01/2023 12:15:00 AM,353.0,0.4,17031081700.0,17031081800.0,8.0,8.0,5.0,3.0,0.0,2.5,11.0,Credit Card,Star North Taxi Management Llc,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
1117f21cfce35b2bde515845683b127b4ce18a43,f531c46139ca165aca678e0c76a0bb0cce3443d5afbd7ede14953911978a8a38e0b080da897b3a129a328f346ea7cc94ca1b24a72f03532eb0ec8897f1a898e9,01/01/2023 12:15:00 AM,01/01/2023 12:15:00 AM,539.0,1.23,,,8.0,8.0,11.0,2.0,0.0,0.0,13.0,Mobile,Sun Taxi,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
14867527daaab2192838ff0a54145262369e497c,f20c9c5845dab1e51799b959d378c102763d4b31d738da7ea1f7fee763a4c830854cf6025fbe42e7c37dddab03ef2cf43bc775bdd6c5a4114d307dbf415728a5,01/01/2023 12:15:00 AM,01/01/2023 12:30:00 AM,646.0,3.27,17031081700.0,17031833000.0,8.0,28.0,11.0,2.4,0.0,0.0,13.4,Mobile,Flash Cab,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.88528132,-87.6572332,POINT (-87.6572331997 41.8852813201)
0fdbb2542290d0627f588819c7bf83605edbf841,08d898cd310449bd541a95eedd05a139ad1176e66c06c3f256333b47868822544424b1c654f7c9712d2febf0209ace5a7315c61f2ea63d3bc9eab489383fd9bc,01/01/2023 12:15:00 AM,01/01/2023 12:15:00 AM,258.0,0.68,,,8.0,8.0,5.0,2.0,0.0,0.0,7.5,Credit Card,City Service,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
0fed75c9db0af4ba33fa8c8528e0d18fe987bd7c,d1d88b89ceb6d753007b6e795e3c24f4bea905a51e9d475c9b555d2a82ed2a5d72eed1b7bb6107f7c0328b5b88148196b698279399dc6f305197342beb0c1167,01/01/2023 12:15:00 AM,01/01/2023 12:30:00 AM,633.0,0.0,,,24.0,7.0,11.0,2.74,0.0,0.0,13.74,Mobile,Flash Cab,41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
1449c87118eef8c097701aca685916bebb44a0b1,08d898cd310449bd541a95eedd05a139ad1176e66c06c3f256333b47868822544424b1c654f7c9712d2febf0209ace5a7315c61f2ea63d3bc9eab489383fd9bc,01/01/2023 12:15:00 AM,01/01/2023 12:30:00 AM,733.0,2.66,,,8.0,33.0,10.5,3.0,0.0,0.0,14.0,Credit Card,City Service,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.857183858,-87.620334624,POINT (-87.6203346241 41.8571838585)
1c093507e1a37631ff81eabdf92d8d6f672c384b,444a10db2a60293aca7a7e53b6a65bfae2fb054d213226f6ddd3e4eba2e07337343a8d960f17bb06ce632559e34c5675702128574408646ca06a3b681cee00f3,01/01/2023 12:15:00 AM,01/01/2023 12:30:00 AM,690.0,3.82,,,,,12.75,0.0,0.0,10.0,22.75,Cash,Flash Cab,,,,,,
17f45bdfaaff82d622eb5ff71cf9edbbefd959f3,59cfe5aef1ecdd4418c373fe7848fb1f9defcbcfe70f17f70bf11f05711c380494e26d4f4a1b9e1c1d873a2f741318864d34f23735ee3b20f07fc10af300d66a,01/01/2023 12:15:00 AM,01/01/2023 12:30:00 AM,726.0,0.0,,,7.0,32.0,13.35,2.5,0.0,0.0,15.85,Mobile,Flash Cab,41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843),41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841)
1841e264289c4256f846a33699311069c04d3a11,093e9e4c05ea53bf75c51763839d5f5bd5d1785c11ee5ec5e805c14bcb833c9fbfd81ab2b7874a85cba14046e54062335b2221738a0bb0bf1ddcfe83a7efa382,01/01/2023 12:15:00 AM,01/01/2023 12:30:00 AM,493.0,0.58,17031081500.0,17031320100.0,8.0,32.0,11.0,2.67,0.0,0.0,13.67,Mobile,City Service,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918)
1b96665e20dc5f35a3537bd11d31c77ced9a9490,c3f8e0b6712bf3ea80e75ddde065b0ed42aa530e8c40cbd1872b2634c41e272499addf7513c052fcfc8b1a6f413a605d7a1148e8a695a014bbeef9281dcef5fb,01/01/2023 12:15:00 AM,01/01/2023 12:30:00 AM,452.0,1.78,,,24.0,8.0,11.0,2.0,0.0,0.0,13.0,Mobile,City Service,41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
2514233625cd93446bb5b6ce43640f974999eae6,9925605b15529d1ee587464258891d45685eaed9dce5745a45eb4ca567c49a1ed929354d901ef414807f69c98586b27b6a6d2f4a4637d562da088ba3645a645a,01/01/2023 12:15:00 AM,01/01/2023 12:15:00 AM,480.0,0.6,,,,,6.25,2.0,0.0,0.0,8.25,Credit Card,Choice Taxi Association,,,,,,
